Frame_Number,Vehicle_ID,Vehicle_Bbox,License_Plate_Bbox,License_Plate_Bbox_Score,License_Number,License_Number_Score
15,3.0,"[341.43659164293825, 728.1644439521235, 701.5367034625433, 1055.2784631616787]","[459.09486694335936, 937.9042236328125, 578.6367431640625, 991.0806884765625]",0.0,,0.0
16,3.0,"[339.48703259819774, 731.4713932271676, 700.6551350164813, 1058.8996651125246]","[459.2024230957031, 941.2791748046875, 577.75732421875, 994.9832763671875]",0.570473313331604,NA13MRU,0.3326705600186037
17,3.0,"[337.0641863793391, 736.0401225754426, 698.6420499999324, 1063.2773504359466]","[460.3662567138672, 947.007568359375, 578.5322265625, 999.2418823242188]",0.0,,0.0
18,3.0,"[334.64134016048047, 740.6088519237176, 696.6289649833834, 1067.6550357593687]","[461.53009033203125, 952.7359619140625, 579.30712890625, 1003.50048828125]",0.5953641533851624,NA13NRU,0.3024295722982171
19,3.0,"[333.73087823490494, 744.2860347829387, 696.3283411573973, 1070.8547154971548]","[456.31243896484375, 956.3135070800781, 576.0338134765625, 1007.4566955566406]",0.0,,0.0
20,3.0,"[332.82041630932935, 747.9632176421599, 696.0277173314112, 1074.0543952349408]","[451.09478759765625, 959.8910522460938, 572.760498046875, 1011.4129028320312]",0.5847883224487305,NA13NRU,0.3528579997965841
21,3.0,"[329.81075332332296, 753.0019798226153, 693.9133948865561, 1076.7186136295024]","[447.56329345703125, 964.1358032226562, 572.63720703125, 1018.7653198242188]",0.5506303906440735,NA13NRU,0.6339425482289021
22,3.0,"[327.75520189657885, 755.3369105774505, 692.7272134124903, 1077.631298297901]","[439.9736022949219, 969.2252197265625, 571.2197265625, 1020.8001708984375]",0.5883252024650574,NA13NRU,0.7744975237282529
23,3.0,"[326.4014341939228, 757.7129411052523, 691.9567983955197, 1077.6859276893647]","[442.06614685058594, 974.1234741210938, 571.1905212402344, 1025.5171508789062]",0.0,,0.0
24,3.0,"[325.04766649126674, 760.0889716330541, 691.1863833785492, 1077.7405570808282]","[444.15869140625, 979.021728515625, 571.1613159179688, 1030.234130859375]",0.5617696642875671,NA13NRU,0.6012866522020569
25,3.0,"[323.7335289938363, 763.4982779394908, 691.0481857732409, 1077.9920108561835]","[445.2419942220052, 984.0755004882812, 567.0165608723959, 1034.8179524739583]",0.0,,0.0
26,3.0,"[322.41939149640575, 766.9075842459275, 690.9099881679327, 1078.2434646315387]","[446.32529703776044, 989.1292724609375, 562.8718058268229, 1039.4017740885417]",0.0,,0.0
27,3.0,"[321.1052539989753, 770.3168905523642, 690.7717905626245, 1078.494918406894]","[447.4085998535156, 994.1830444335938, 558.72705078125, 1043.985595703125]",0.5609742999076843,NA13NRU,0.2134874481593774
28,3.0,"[320.3421974263242, 773.8585419802124, 689.7381153115654, 1078.531626614162]","[445.05926513671875, 998.6431732177734, 559.1738586425781, 1049.0303649902344]",0.0,,0.0
29,3.0,"[319.5791408536732, 777.4001934080607, 688.7044400605062, 1078.56833482143]","[442.7099304199219, 1003.1033020019531, 559.6206665039062, 1054.0751342773438]",0.0,,0.0
30,3.0,"[318.8160842810222, 780.9418448359089, 687.6707648094471, 1078.605043028698]","[440.360595703125, 1007.5634307861328, 560.0674743652344, 1059.1199035644531]",0.0,,0.0
31,3.0,"[318.05302770837113, 784.4834962637572, 686.637089558388, 1078.641751235966]","[438.0112609863281, 1012.0235595703125, 560.5142822265625, 1064.1646728515625]",0.5578107237815857,MA13NRU,0.3191228428850551
32,3.0,"[314.2767331428064, 788.396698230027, 684.6848184652805, 1078.570040503706]","[437.1151885986328, 1018.2080993652344, 558.8863525390625, 1066.5120544433594]",0.0,,0.0
33,3.0,"[310.50043857724165, 792.3099001962969, 682.732547372173, 1078.498329771446]","[436.2191162109375, 1024.3926391601562, 557.2584228515625, 1068.8594360351562]",0.0,,0.0
34,3.0,"[306.72414401167697, 796.2231021625666, 680.7802762790656, 1078.4266190391859]","[435.3230438232422, 1030.5771789550781, 555.6304931640625, 1071.2068176269531]",0.0,,0.0
35,3.0,"[302.94784944611223, 800.1363041288365, 678.8280051859581, 1078.3549083069258]","[434.4269714355469, 1036.76171875, 554.0025634765625, 1073.55419921875]",0.3831201791763305,NA13MRU,0.583513158172478
0,5.0,"[1097.91552734375, 578.728271484375, 1393.889404296875, 868.59521484375]","[1205.044677734375, 774.9298095703125, 1291.9345703125, 818.8685302734375]",0.554362416267395,WO51WSU,0.0621692014908129
1,5.0,"[1097.7994415840888, 580.6108492084232, 1395.383177931292, 871.6059772465454]","[1205.2396129261363, 777.5050936612216, 1292.5704456676137, 821.8001598011364]",0.0,,0.0
2,5.0,"[1097.6833558244275, 582.4934269324715, 1396.8769515657089, 874.616739649341]","[1205.4345481178977, 780.0803777521306, 1293.2063210227273, 824.7317893288352]",0.0,,0.0
3,5.0,"[1097.5672700647665, 584.3760046565197, 1398.370725200126, 877.6275020521364]","[1205.629483309659, 782.6556618430398, 1293.842196377841, 827.6634188565341]",0.0,,0.0
4,5.0,"[1097.4511843051052, 586.258582380568, 1399.864498834543, 880.6382644549318]","[1205.8244185014205, 785.2309459339489, 1294.4780717329545, 830.595048384233]",0.0,,0.0
5,5.0,"[1097.335098545444, 588.1411601046162, 1401.3582724689597, 883.6490268577272]","[1206.0193536931818, 787.806230024858, 1295.1139470880682, 833.5266779119319]",0.0,,0.0
6,5.0,"[1097.2190127857828, 590.0237378286644, 1402.8520461033768, 886.6597892605228]","[1206.2142888849432, 790.381514115767, 1295.7498224431818, 836.4583074396306]",0.0,,0.0
7,5.0,"[1097.1029270261215, 591.9063155527126, 1404.3458197377936, 889.6705516633182]","[1206.4092240767045, 792.9567982066761, 1296.3856977982955, 839.3899369673295]",0.0,,0.0
8,5.0,"[1096.9868412664603, 593.7888932767609, 1405.8395933722106, 892.6813140661136]","[1206.604159268466, 795.5320822975852, 1297.021573153409, 842.3215664950284]",0.0,,0.0
9,5.0,"[1096.8707555067992, 595.6714710008091, 1407.3333670066277, 895.692076468909]","[1206.7990944602273, 798.1073663884944, 1297.6574485085227, 845.2531960227273]",0.0,,0.0
10,5.0,"[1096.754669747138, 597.5540487248574, 1408.8271406410445, 898.7028388717046]","[1206.9940296519887, 800.6826504794034, 1298.2933238636363, 848.1848255504261]",0.0,,0.0
11,5.0,"[1096.6385839874767, 599.4366264489056, 1410.3209142754615, 901.7136012745]","[1207.18896484375, 803.2579345703125, 1298.92919921875, 851.116455078125]",0.5799577236175537,NJ51VSV,0.3046129689615808
12,5.0,"[1097.257115273162, 602.4045428125776, 1410.2048578821605, 904.8019343845556]","[1207.7708740234375, 807.1104125976562, 1299.3178100585938, 853.4492797851562]",0.0,,0.0
13,5.0,"[1097.8756465588474, 605.3724591762495, 1410.0888014888594, 907.8902674946111]","[1208.352783203125, 810.962890625, 1299.7064208984375, 855.7821044921875]",0.0,,0.0
14,5.0,"[1098.4941778445327, 608.3403755399215, 1409.9727450955584, 910.9786006046666]","[1208.9346923828125, 814.8153686523438, 1300.0950317382812, 858.1149291992188]",0.0,,0.0
15,5.0,"[1099.112709130218, 611.3082919035935, 1409.8566887022573, 914.0669337147222]","[1209.5166015625, 818.6678466796875, 1300.483642578125, 860.44775390625]",0.5986975431442261,MD51VSU,0.1489299282418601
16,5.0,"[1099.8403368293777, 612.9415366350516, 1411.1660046712907, 916.843718871144]","[1210.2177734375, 820.8323364257812, 1300.6556396484375, 862.8140258789062]",0.5859705805778503,NT51VSU,0.0545143954995132
17,5.0,"[1100.3529050429527, 615.8466728370764, 1411.2413732467178, 922.1063549827624]","[1212.113037109375, 822.22705078125, 1302.877197265625, 868.1656494140625]",0.5837228894233704,CD51WSV,0.0275812130675244
18,5.0,"[1100.1393430520466, 620.7322315943902, 1413.7796600832594, 926.7272268640153]","[1212.4139404296875, 826.4535827636719, 1303.75439453125, 871.8353576660156]",0.0,,0.0
19,5.0,"[1099.9257810611407, 625.617790351704, 1416.3179469198008, 931.3480987452682]","[1212.71484375, 830.6801147460938, 1304.631591796875, 875.5050659179688]",0.5804228782653809,CD51VSU,0.1003451071610101
20,5.0,"[1100.62831546676, 626.0845215375132, 1419.2266954594702, 933.7751313139493]","[1213.4053955078125, 833.583251953125, 1307.268798828125, 878.7779846191406]",0.0,,0.0
21,5.0,"[1101.330849872379, 626.5512527233225, 1422.1354439991396, 936.2021638826302]","[1214.095947265625, 836.4863891601562, 1309.906005859375, 882.0509033203125]",0.6177871227264404,KO51YSU,0.0954175690577183
22,5.0,"[1101.6699764248735, 628.2189328483197, 1423.4122354354117, 939.7213269684395]","[1214.9225616455078, 840.0506973266602, 1310.4305267333984, 885.3312377929688]",0.0,,0.0
23,5.0,"[1102.009102977368, 629.8866129733169, 1424.6890268716838, 943.2404900542488]","[1215.7491760253906, 843.6150054931641, 1310.9550476074219, 888.611572265625]",0.0,,0.0
24,5.0,"[1102.3482295298627, 631.5542930983141, 1425.9658183079562, 946.759653140058]","[1216.5757904052734, 847.179313659668, 1311.4795684814453, 891.8919067382812]",0.0,,0.0
25,5.0,"[1102.6873560823572, 633.2219732233114, 1427.2426097442283, 950.2788162258673]","[1217.4024047851562, 850.7436218261719, 1312.0040893554688, 895.1722412109375]",0.0,,0.0
26,5.0,"[1103.0264826348516, 634.8896533483087, 1428.5194011805004, 953.7979793116765]","[1218.229019165039, 854.3079299926758, 1312.5286102294922, 898.4525756835938]",0.0,,0.0
27,5.0,"[1103.3656091873463, 636.5573334733059, 1429.7961926167727, 957.3171423974858]","[1219.0556335449219, 857.8722381591797, 1313.0531311035156, 901.73291015625]",0.0,,0.0
28,5.0,"[1103.7047357398408, 638.2250135983031, 1431.0729840530448, 960.8363054832951]","[1219.8822479248047, 861.4365463256836, 1313.577651977539, 905.0132446289062]",0.0,,0.0
29,5.0,"[1104.0438622923352, 639.8926937233003, 1432.349775489317, 964.3554685691043]","[1220.7088623046875, 865.0008544921875, 1314.1021728515625, 908.2935791015625]",0.6103687882423401,WT51WSU,0.062419808929224
30,5.0,"[1104.7672633346758, 643.5553900315911, 1433.54543129942, 968.9505845094443]","[1221.4889221191406, 868.1472930908203, 1315.4154357910156, 912.1932220458984]",0.0,,0.0
31,5.0,"[1105.4906643770164, 647.2180863398817, 1434.741087109523, 973.5457004497844]","[1222.2689819335938, 871.2937316894531, 1316.7286987304688, 916.0928649902344]",0.0,,0.0
32,5.0,"[1106.2140654193572, 650.8807826481723, 1435.9367429196259, 978.1408163901244]","[1223.0490417480469, 874.4401702880859, 1318.0419616699219, 919.9925079345703]",0.0,,0.0
33,5.0,"[1106.9374664616978, 654.543478956463, 1437.132398729729, 982.7359323304644]","[1223.8291015625, 877.5866088867188, 1319.355224609375, 923.8921508789062]",0.6050570607185364,WU51VSU,0.0319631576396484
34,5.0,"[1107.279255097176, 657.6816442578549, 1438.3987375820523, 986.8880808641112]","[1224.567898220486, 881.1079305013021, 1320.5956895616318, 927.4319051106771]",0.0,,0.0
35,5.0,"[1107.621043732654, 660.8198095592469, 1439.6650764343756, 991.040229397758]","[1225.3066948784722, 884.6292521158854, 1321.836154513889, 930.9716593424479]",0.0,,0.0
36,5.0,"[1107.9628323681322, 663.9579748606388, 1440.9314152866987, 995.1923779314048]","[1226.0454915364583, 888.1505737304688, 1323.0766194661458, 934.5114135742188]",0.0,,0.0
37,5.0,"[1108.3046210036102, 667.0961401620308, 1442.197754139022, 999.3445264650517]","[1226.7842881944443, 891.6718953450521, 1324.3170844184028, 938.0511678059896]",0.0,,0.0
38,5.0,"[1108.6464096390885, 670.2343054634229, 1443.4640929913453, 1003.4966749986985]","[1227.5230848524307, 895.1932169596354, 1325.5575493706597, 941.5909220377604]",0.0,,0.0
39,5.0,"[1108.9881982745665, 673.3724707648148, 1444.7304318436686, 1007.6488235323453]","[1228.2618815104167, 898.7145385742188, 1326.7980143229167, 945.1306762695312]",0.0,,0.0
40,5.0,"[1109.3299869100447, 676.5106360662068, 1445.9967706959917, 1011.8009720659921]","[1229.0006781684028, 902.2358601888021, 1328.0384792751736, 948.6704305013021]",0.0,,0.0
41,5.0,"[1109.6717755455227, 679.6488013675987, 1447.263109548315, 1015.953120599639]","[1229.739474826389, 905.7571818033854, 1329.2789442274307, 952.2101847330729]",0.0,,0.0
42,5.0,"[1110.013564181001, 682.7869666689907, 1448.5294484006383, 1020.1052691332858]","[1230.478271484375, 909.2785034179688, 1330.5194091796875, 955.7499389648438]",0.6270384192466736,MT51VSU,0.1632883486689083
43,5.0,"[1110.3896656236261, 684.8957312726867, 1450.6359106978314, 1023.6006732339853]","[1231.2833775111608, 912.9076014927456, 1331.8377511160713, 959.4673985072544]",0.0,,0.0
44,5.0,"[1110.7657670662513, 687.0044958763827, 1452.7423729950244, 1027.0960773346847]","[1232.0884835379463, 916.5366995675223, 1333.1560930524554, 963.1848580496652]",0.0,,0.0
45,5.0,"[1111.1418685088765, 689.1132604800788, 1454.8488352922175, 1030.5914814353841]","[1232.893589564732, 920.1657976422991, 1334.4744349888392, 966.9023175920759]",0.0,,0.0
46,5.0,"[1111.517969951502, 691.222025083775, 1456.9552975894105, 1034.0868855360836]","[1233.698695591518, 923.7948957170759, 1335.7927769252233, 970.6197771344866]",0.0,,0.0
47,5.0,"[1111.8940713941272, 693.330789687471, 1459.0617598866036, 1037.5822896367831]","[1234.5038016183037, 927.4239937918527, 1337.111118861607, 974.3372366768973]",0.0,,0.0
48,5.0,"[1112.2701728367524, 695.439554291167, 1461.1682221837966, 1041.0776937374826]","[1235.3089076450892, 931.0530918666294, 1338.4294607979912, 978.0546962193081]",0.0,,0.0
49,5.0,"[1112.6462742793776, 697.5483188948631, 1463.2746844809897, 1044.573097838182]","[1236.114013671875, 934.6821899414062, 1339.747802734375, 981.7721557617188]",0.6273815035820007,MN51YSU,0.0543354182449186
29,6.0,"[585.0951132218348, 547.8104789788584, 860.1361404331911, 770.9741429581178]","[686.4614868164062, 680.1251220703125, 765.8109741210938, 720.7257080078125]",0.3094180822372436,LT15CCJ,0.0863207848712785
30,6.0,"[583.8164880101846, 549.5975986111492, 859.4656150433301, 773.2678636275542]","[685.6113159179688, 682.2665405273438, 765.20146484375, 723.0875366210937]",0.0,,0.0
31,6.0,"[582.5378627985342, 551.38471824344, 858.795089653469, 775.5615842969906]","[684.7611450195312, 684.407958984375, 764.5919555664062, 725.449365234375]",0.0,,0.0
32,6.0,"[581.259237586884, 553.1718378757308, 858.1245642636079, 777.8553049664271]","[683.9109741210938, 686.5493774414062, 763.9824462890625, 727.8111938476562]",0.0,,0.0
33,6.0,"[579.9806123752336, 554.9589575080216, 857.4540388737468, 780.1490256358635]","[683.0608032226562, 688.6907958984375, 763.3729370117187, 730.1730224609375]",0.0,,0.0
34,6.0,"[578.7019871635833, 556.7460771403124, 856.7835134838857, 782.4427463052999]","[682.2106323242188, 690.8322143554688, 762.763427734375, 732.5348510742188]",0.3256751000881195,GI15OGA,0.2409381386570446
35,6.0,"[577.3543364001941, 558.5055499033207, 856.5914886997161, 784.6031573485072]","[680.8199523925781, 692.7412719726562, 761.6659606933594, 734.5401916503906]",0.0,,0.0
36,6.0,"[576.0066856368048, 560.2650226663288, 856.3994639155464, 786.7635683917146]","[679.4292724609375, 694.6503295898438, 760.5684936523437, 736.5455322265625]",0.0,,0.0
37,6.0,"[574.6590348734155, 562.0244954293371, 856.2074391313768, 788.9239794349219]","[678.0385925292969, 696.5593872070312, 759.4710266113282, 738.5508728027344]",0.0,,0.0
38,6.0,"[573.3113841100263, 563.7839681923454, 856.0154143472072, 791.0843904781292]","[676.6479125976563, 698.4684448242188, 758.3735595703125, 740.5562133789062]",0.0,,0.0
39,6.0,"[571.9637333466371, 565.5434409553536, 855.8233895630376, 793.2448015213365]","[675.2572326660156, 700.3775024414062, 757.2760925292969, 742.5615539550781]",0.0,,0.0
40,6.0,"[570.6160825832478, 567.3029137183618, 855.6313647788679, 795.4052125645437]","[673.866552734375, 702.2865600585938, 756.1786254882812, 744.56689453125]",0.0,,0.0
41,6.0,"[569.2684318198585, 569.06238648137, 855.4393399946982, 797.565623607751]","[672.4758728027343, 704.1956176757812, 755.0811584472656, 746.5722351074219]",0.0,,0.0
42,6.0,"[567.9207810564693, 570.8218592443783, 855.2473152105287, 799.7260346509584]","[671.0851928710938, 706.1046752929688, 753.98369140625, 748.5775756835938]",0.0,,0.0
43,6.0,"[566.5731302930801, 572.5813320073864, 855.0552904263591, 801.8864456941657]","[669.6945129394531, 708.0137329101562, 752.8862243652344, 750.5829162597656]",0.0,,0.0
44,6.0,"[565.2254795296908, 574.3408047703947, 854.8632656421894, 804.046856737373]","[668.3038330078125, 709.9227905273438, 751.7887573242188, 752.5882568359375]",0.2741618454456329,IC15OGJ,0.2541572066157748
45,6.0,"[563.5986032483103, 576.3475253470152, 854.6312005760107, 807.1862388978335]","[665.9777483258929, 712.755597795759, 752.1222272600446, 755.9893450055804]",0.0,,0.0
46,6.0,"[561.9717269669299, 578.3542459236357, 854.399135509832, 810.325621058294]","[663.6516636439732, 715.5884050641741, 752.4556971958706, 759.3904331752232]",0.0,,0.0
47,6.0,"[560.3448506855493, 580.3609665002563, 854.1670704436533, 813.4650032187545]","[661.3255789620536, 718.4212123325893, 752.7891671316964, 762.791521344866]",0.0,,0.0
48,6.0,"[558.7179744041689, 582.3676870768767, 853.9350053774747, 816.6043853792152]","[658.999494280134, 721.2540196010044, 753.1226370675223, 766.192609514509]",0.0,,0.0
49,6.0,"[557.0910981227884, 584.3744076534972, 853.702940311296, 819.7437675396757]","[656.6734095982143, 724.0868268694196, 753.4561070033482, 769.5936976841518]",0.0,,0.0
50,6.0,"[555.464221841408, 586.3811282301177, 853.4708752451173, 822.8831497001362]","[654.3473249162946, 726.9196341378348, 753.7895769391741, 772.9947858537946]",0.0,,0.0
51,6.0,"[553.8373455600274, 588.3878488067382, 853.2388101789386, 826.0225318605967]","[652.021240234375, 729.75244140625, 754.123046875, 776.3958740234375]",0.2940768599510193,IO71SGJ,0.0394059131141411
52,6.0,"[553.3957382579127, 589.7575672360788, 853.4102186618844, 828.7539199820892]","[653.7273763020834, 732.1764322916666, 750.971435546875, 777.8283284505209]",0.0,,0.0
53,6.0,"[552.954130955798, 591.1272856654192, 853.5816271448303, 831.4853081035818]","[655.4335123697916, 734.6004231770834, 747.81982421875, 779.2607828776041]",0.0,,0.0
54,6.0,"[552.5125236536833, 592.4970040947597, 853.7530356277762, 834.2166962250743]","[657.1396484375, 737.0244140625, 744.668212890625, 780.6932373046875]",0.5219696760177612,GI15OGJ,0.1293784757181906
55,6.0,"[550.958085381983, 594.2432991452497, 853.9997007130177, 836.2202494334723]","[657.3061218261719, 740.3568878173828, 743.9015350341797, 781.4575653076172]",0.0,,0.0
56,6.0,"[549.4036471102827, 595.9895941957398, 854.2463657982591, 838.2238026418703]","[657.4725952148438, 743.6893615722656, 743.1348571777344, 782.2218933105469]",0.0,,0.0
57,6.0,"[547.8492088385824, 597.7358892462298, 854.4930308835006, 840.2273558502683]","[657.6390686035156, 747.0218353271484, 742.3681793212891, 782.9862213134766]",0.0,,0.0
58,6.0,"[546.2947705668821, 599.4821842967198, 854.7396959687421, 842.2309090586663]","[657.8055419921875, 750.3543090820312, 741.6015014648438, 783.7505493164062]",0.4327713251113891,GI15OGJ,0.5537131383300169
59,6.0,"[545.0846909389957, 602.1276559673931, 853.7821554058593, 845.0080411934773]","[657.5337524414062, 752.8837585449219, 741.0215555826823, 787.1798400878906]",0.0,,0.0
60,6.0,"[543.8746113111093, 604.7731276380664, 852.8246148429764, 847.7851733282884]","[657.261962890625, 755.4132080078125, 740.4416097005209, 790.609130859375]",0.0,,0.0
61,6.0,"[542.6645316832229, 607.4185993087397, 851.8670742800936, 850.5623054630994]","[656.9901733398438, 757.9426574707031, 739.8616638183594, 794.0384216308594]",0.0,,0.0
62,6.0,"[541.4544520553364, 610.064070979413, 850.9095337172107, 853.3394375979103]","[656.7183837890625, 760.4721069335938, 739.2817179361979, 797.4677124023438]",0.0,,0.0
63,6.0,"[540.2443724274501, 612.7095426500864, 849.9519931543279, 856.1165697327214]","[656.4465942382812, 763.0015563964844, 738.7017720540365, 800.8970031738281]",0.0,,0.0
64,6.0,"[539.0342927995637, 615.3550143207597, 848.994452591445, 858.8937018675324]","[656.1748046875, 765.531005859375, 738.121826171875, 804.3262939453125]",0.4124438464641571,CX15OGJ,0.4266863978704694
65,6.0,"[537.5282860814395, 617.3868850523593, 848.3122752000822, 861.719626231976]","[653.5328063964844, 767.9094543457031, 737.0974731445312, 807.2948913574219]",0.0,,0.0
66,6.0,"[536.0222793633154, 619.4187557839589, 847.6300978087195, 864.5455505964195]","[650.8908081054688, 770.2879028320312, 736.0731201171875, 810.2634887695312]",0.0,,0.0
67,6.0,"[534.5162726451914, 621.4506265155586, 846.9479204173567, 867.371474960863]","[648.2488098144531, 772.6663513183594, 735.0487670898438, 813.2320861816406]",0.0,,0.0
68,6.0,"[533.0102659270673, 623.4824972471582, 846.265743025994, 870.1973993253066]","[645.6068115234375, 775.0447998046875, 734.0244140625, 816.20068359375]",0.0,,0.0
69,6.0,"[531.5042592089432, 625.5143679787578, 845.5835656346312, 873.0233236897502]","[642.9648132324219, 777.4232482910156, 733.0000610351562, 819.1692810058594]",0.0,,0.0
70,6.0,"[529.9982524908191, 627.5462387103576, 844.9013882432685, 875.8492480541937]","[640.3228149414062, 779.8016967773438, 731.9757080078125, 822.1378784179688]",0.0,,0.0
71,6.0,"[528.492245772695, 629.5781094419572, 844.2192108519057, 878.6751724186372]","[637.6808166503906, 782.1801452636719, 730.9513549804688, 825.1064758300781]",0.0,,0.0
72,6.0,"[526.9862390545709, 631.6099801735568, 843.537033460543, 881.5010967830808]","[635.038818359375, 784.55859375, 729.927001953125, 828.0750732421875]",0.5393085479736328,GY15OGJ,0.5742349604917507
73,6.0,"[525.0901770045342, 633.0502269355046, 841.6427436994985, 883.3127536162966]","[639.1751098632812, 785.9091796875, 733.2272338867188, 829.7096557617188]",0.50921231508255,CX15OCJ,0.2475269642068323
74,6.0,"[524.5231794455949, 635.2370192349945, 842.0455527811703, 885.9648963156226]","[638.4569905598959, 790.4934692382812, 730.224853515625, 830.539794921875]",0.0,,0.0
75,6.0,"[523.9561818866555, 637.4238115344845, 842.4483618628421, 888.6170390149484]","[637.7388712565104, 795.0777587890625, 727.2224731445312, 831.3699340820312]",0.0,,0.0
76,6.0,"[523.3891843277162, 639.6106038339743, 842.8511709445139, 891.2691817142744]","[637.020751953125, 799.6620483398438, 724.2200927734375, 832.2000732421875]",0.3359248042106628,GX15OGJ,0.4298522998016551
77,6.0,"[521.0108106810119, 642.0436541408683, 842.292454398232, 894.7535265752092]","[634.976708984375, 801.9748168945313, 723.1834228515625, 836.4743041992188]",0.0,,0.0
78,6.0,"[518.6324370343076, 644.4767044477621, 841.7337378519501, 898.2378714361439]","[632.932666015625, 804.2875854492188, 722.1467529296875, 840.74853515625]",0.0,,0.0
79,6.0,"[516.2540633876034, 646.9097547546561, 841.1750213056682, 901.7222162970787]","[630.888623046875, 806.6003540039062, 721.1100830078125, 845.0227661132812]",0.0,,0.0
80,6.0,"[513.8756897408991, 649.3428050615499, 840.6163047593863, 905.2065611580134]","[628.844580078125, 808.9131225585937, 720.0734130859375, 849.2969970703125]",0.0,,0.0
81,6.0,"[511.49731609419484, 651.7758553684439, 840.0575882131044, 908.6909060189482]","[626.800537109375, 811.2258911132812, 719.0367431640625, 853.5712280273438]",0.3961997926235199,GX15OGJ,0.283116798350097
82,6.0,"[509.58735084658514, 655.1128316851873, 840.2479425702919, 913.4628242092085]","[626.7994384765625, 814.56591796875, 719.8630777994791, 857.33447265625]",0.0,,0.0
83,6.0,"[507.6773855989754, 658.4498080019306, 840.4382969274793, 918.2347423994689]","[626.79833984375, 817.9059448242188, 720.6894124348959, 861.0977172851562]",0.0,,0.0
84,6.0,"[505.7674203513657, 661.786784318674, 840.6286512846668, 923.0066605897292]","[626.7972412109375, 821.2459716796875, 721.5157470703125, 864.8609619140625]",0.5455482006072998,GX15OGJ,0.2924949992055846
85,6.0,"[503.84141478005654, 663.2375177074614, 840.7401124479211, 925.9417243815079]","[625.7254028320312, 825.1553649902344, 720.5208435058594, 868.1595153808594]",0.0,,0.0
86,6.0,"[501.91540920874746, 664.6882510962487, 840.8515736111754, 928.8767881732865]","[624.653564453125, 829.0647583007812, 719.5259399414062, 871.4580688476562]",0.0,,0.0
87,6.0,"[499.9894036374384, 666.1389844850361, 840.9630347744297, 931.8118519650652]","[623.5817260742188, 832.9741516113281, 718.5310363769531, 874.7566223144531]",0.0,,0.0
88,6.0,"[498.06339806612925, 667.5897178738235, 841.074495937684, 934.7469157568439]","[622.5098876953125, 836.883544921875, 717.5361328125, 878.05517578125]",0.5197665095329285,GX15OGJ,0.5467536049890184
89,6.0,"[497.8048044089595, 670.9377583435111, 842.1362316244029, 938.7676945286124]","[619.885986328125, 837.1132507324219, 718.5455932617188, 878.7197570800781]",0.0,,0.0
90,6.0,"[497.5462107517898, 674.2857988131987, 843.1979673111217, 942.7884733003809]","[617.2620849609375, 837.3429565429688, 719.5550537109375, 879.3843383789062]",0.4634702205657959,GX15OGJ,0.3869742473790138
91,6.0,"[496.3985899132545, 676.7804445414563, 843.0409450353418, 946.2893464195674]","[609.7904663085938, 840.9893188476562, 713.6614990234375, 885.4520874023438]",0.4950183033943176,GX15OGJ,0.2697710506224671
92,6.0,"[492.34976455842195, 680.5757819184093, 842.440426059528, 950.377784395039]","[614.5948486328125, 845.563720703125, 715.83056640625, 890.5970458984375]",0.5096644163131714,CX15OGJ,0.4015990468448151
93,6.0,"[489.82621026423004, 683.3072599477132, 842.5198428879485, 953.7751646049103]","[611.57421875, 850.0301513671875, 717.6527099609375, 896.1465454101562]",0.3852635324001312,GX15OGJ,0.312060001806636
94,6.0,"[487.9944005518255, 685.3751412801303, 842.0974116109408, 957.2424768087382]","[609.8184407552084, 853.8646240234375, 715.4500325520834, 897.9403076171875]",0.0,,0.0
95,6.0,"[486.16259083942094, 687.4430226125473, 841.6749803339329, 960.7097890125659]","[608.0626627604166, 857.6990966796875, 713.2473551432291, 899.7340698242188]",0.0,,0.0
96,6.0,"[484.3307811270164, 689.5109039449644, 841.2525490569252, 964.1771012163938]","[606.306884765625, 861.5335693359375, 711.044677734375, 901.52783203125]",0.3106965124607086,GX15OGJ,0.5369368127708117
97,6.0,"[482.47873604861877, 692.5579403626365, 840.8305438333664, 968.6420824217586]","[607.5628662109375, 865.577880859375, 708.1681518554688, 907.6669311523438]",0.0,,0.0
98,6.0,"[480.6266909702211, 695.6049767803086, 840.4085386098075, 973.1070636271234]","[608.81884765625, 869.6221923828125, 705.2916259765625, 913.8060302734375]",0.5079094171524048,GX15OCJ,0.4081695420522475
99,6.0,"[479.112111140637, 699.6340129413588, 839.9230178897079, 978.0882854215017]","[609.97705078125, 874.359375, 713.3179321289062, 917.14453125]",0.5071715712547302,GX15OGJ,0.607967361103664
100,6.0,"[477.22173237095825, 703.0316274335418, 837.9358129807238, 981.0943097401192]","[610.3240966796875, 875.278564453125, 704.85986328125, 915.1783447265625]",0.3666258454322815,GX15OCJ,0.2940185800066325
101,6.0,"[475.62493808054955, 705.8188831663488, 838.0319907661005, 985.7802575336243]","[601.656982421875, 866.8548583984375, 702.0880126953125, 925.2508544921875]",0.2691988348960876,GY15OGJ,0.34887139980451
102,6.0,"[473.5023174568783, 709.1573875387778, 837.2935070080086, 989.7446911598831]","[608.3279418945312, 884.4769287109375, 701.7503662109375, 927.6759033203125]",0.5622506737709045,GX15OGJ,0.0496170730603356
103,6.0,"[473.3393678198895, 712.4730497719962, 836.7825641219306, 993.9394923212759]","[601.19482421875, 888.8123779296875, 699.3389892578125, 926.3240966796875]",0.4244598746299743,GX15OCJ,0.2446182561555224
